2021-12-28 09:30:00,480
2021-12-28 09:45:00,600
2021-12-28 10:00:00,440
2021-12-28 10:15:00,3520
2021-12-28 10:30:00,1200
2021-12-28 10:45:00,560
2021-12-28 11:00:00,480
2021-12-28 11:15:00,480
2021-12-28 11:30:00,480
2021-12-28 11:45:00,576
2021-12-28 12:00:00,320
2021-12-28 12:15:00,280
2021-12-28 12:30:00,120
2021-12-28 12:45:00,2536
2021-12-28 13:00:00,1240
2021-12-28 13:15:00,520
2021-12-28 13:30:00,440
2021-12-28 13:45:00,464
2021-12-28 14:00:00,360
2021-12-28 14:15:00,480
2021-12-28 14:30:00,560
2021-12-28 14:45:00,672
2021-12-28 15:00:00,520
2021-12-28 15:15:00,3320
2021-12-28 15:30:00,2520
2021-12-28 15:45:00,176
2021-12-28 16:00:00,80
2021-12-28 16:15:00,80
2021-12-28 16:30:00,360
2021-12-28 16:45:00,648
2021-12-28 17:00:00,520
2021-12-28 17:15:00,359
2021-12-28 17:30:00,3280
2021-12-28 17:45:00,2800
2021-12-28 18:00:00,280
2021-12-28 18:15:00,0
2021-12-28 18:30:00,0
2021-12-28 18:45:00,240
2021-12-28 19:00:00,640
2021-12-28 19:15:00,640
2021-12-28 19:30:00,840
2021-12-28 19:45:00,272
2021-12-28 20:00:00,320
2021-12-28 20:15:00,359
2021-12-28 20:30:00,3280
2021-12-28 20:45:00,2680
2021-12-28 21:00:00,0
2021-12-28 21:15:00,119
2021-12-28 21:30:00,280
2021-12-28 21:45:00,504
2021-12-28 22:00:00,480
2021-12-28 22:15:00,400
2021-12-28 22:30:00,440
2021-12-28 22:45:00,440
2021-12-28 23:00:00,400
2021-12-28 23:15:00,2600
2021-12-28 23:30:00,2760
2021-12-28 23:45:00,600
2021-12-29 00:00:00,280
2021-12-29 00:15:00,320
2021-12-29 00:30:00,280
2021-12-29 00:45:00,536
2021-12-29 01:00:00,440
2021-12-29 01:15:00,400
2021-12-29 01:30:00,400
2021-12-29 01:45:00,464
2021-12-29 02:00:00,2720
2021-12-29 02:15:00,2840
2021-12-29 02:30:00,440
2021-12-29 02:45:00,576
2021-12-29 03:00:00,400
2021-12-29 03:15:00,360
2021-12-29 03:30:00,360
2021-12-29 03:45:00,423
2021-12-29 04:00:00,320
2021-12-29 04:15:00,480
2021-12-29 04:30:00,1280
